Id,GroupId,NameEn,NameEnUC,Name,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10
5349,500,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, rotisserie, original seasoning","CHICKEN,BROILERS OR FRYERS,DRUMSTK,MEAT & SKN,CKD,ROTISSERIE","Курица, бройлеры или фритюрницы, голень, мясо и кожа, вареная, вертел, оригинальная приправа",,,,,0,,,,,
5351,500,"Chicken, broilers or fryers, thigh, meat and skin, cooked, rotisserie, original seasoning","CHICKEN,BROILERS OR FRYERS,THIGH,MEAT & SKN,CKD,ROTISSERIE,O","Курица, цыплята-бройлеры или фритюрницы, бедро, мясо и кожа, вареная, вертел, оригинальная приправа",,,,,0,,,,,
5352,500,"Chicken, broilers or fryers, wing, meat and skin, cooked, rotisserie, original seasoning","CHICKEN,BROILERS OR FRYERS,WING,MEAT & SKN,CKD,ROTISSERIE,OR","Курица, бройлеры или фритюрницы, крыло, мясо и кожа, вареные, гриль, оригинальная приправа",,,,,0,,,,,
5353,500,"USDA Commodity, chicken fajita strips, frozen","USDA CMDTY,CHICK FAJITA STRIPS,FRZ","USDA товар, куриные фахита полоски, замороженные",,,,,0,,,,,
5354,500,"USDA Commodity, turkey taco meat, frozen, cooked","USDA CMDTY,TURKEY TACO MEAT,FRZ,CKD","Товар USDA, мясо тако индейки, замороженное, приготовленное",,,,,0,,,,,
5356,500,"Chicken, broiler, rotisserie, BBQ, skin","CHICKEN,BROILER,ROTISSERIE,BBQ,SKIN","Курица, бройлер, гриль, барбекю, кожа",,,Y,,0,,,,,
5357,500,"Chicken, broiler, rotisserie, BBQ, back meat and skin","CHICKEN,BROILER,ROTISSERIE,BBQ,BACK MEAT & SKN","Цыпленок, бройлер, rotisserie, BBQ, заднее мясо и кожа",,,Y,Bone and connective tissue 37%,37,,,,,
5358,500,"Chicken, broiler, rotisserie, BBQ, breast meat and skin","CHICKEN,BROILER,ROTISSERIE,BBQ,BREAST MEAT & SKN","Цыпленок, бройлер, rotisserie, BBQ, мясо груди и кожа",,,Y,Bone and connective tissue 11%,11,,,,,
5359,500,"Chicken, broiler, rotisserie, BBQ, drumstick meat and skin","CHICKEN,BROILER,ROTISSERIE,BBQ,DRUMSTK MEAT & SKN","Мясо цыпленка, бройлера, rotisserie, BBQ, drumstick и кожа",,,Y,Bone and connective tissue 29%,29,,,,,
5361,500,"Chicken, broiler, rotisserie, BBQ, thigh meat and skin","CHICKEN,BROILER,ROTISSERIE,BBQ,THIGH MEAT & SKN","Цыпленок, бройлер, rotisserie, BBQ, мясо бедренной кости и кожа",,,Y,Bone and connective tissue 14%,14,,,,,
5362,500,"Chicken, broiler, rotisserie, BBQ, wing meat and skin","CHICKEN,BROILER,ROTISSERIE,BBQ,WING MEAT & SKN","Цыпленок, бройлер, rotisserie, BBQ, мясо крыла и кожа",,,Y,Bone and connective tissue 32%,32,,,,,
5363,500,"Ruffed Grouse, breast meat, skinless, raw","RUFFED GROUSE,BREAST MEAT,SKINLESS,RAW","Рябый Рябчик, мясо грудки, без кожи, сырое",Ruffed grouse,,,,0,Bonasa umbellus,,,,
5600,500,"USDA Commodity, turkey ham, dark meat, smoked, frozen","USDA COMMODITY,TURKEY HAM,DK MEAT,SMOKED,FRZ","Товар USDA, индюшатина, темное мясо, копченый, замороженный",,,,,0,,6.25,4.27,9.02,3.87
5621,500,"Emu, ground, raw","EMU,GROUND,RAW","Эму, наземный, сырой",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5622,500,"Emu, ground, cooked, pan-broiled","EMU,GROUND,CKD,PAN-BROILED","Эму, молотый, приготовленный, пан-жареный",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5623,500,"Emu, fan fillet, raw","EMU,FAN FILLET,RAW","Эму, филе вентилятора, сырое",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5624,500,"Emu, fan fillet, cooked, broiled","EMU,FAN FILLET,CKD,BRLD","Эму, филе вентилятора, приготовленный, жареный",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5625,500,"Emu, flat fillet, raw","EMU,FLAT FILLET,RAW","Эму, плоское филе, сырое",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5626,500,"Emu, full rump, raw","EMU,FULL RUMP,RAW","Эму, полный осколок, сырой",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5627,500,"Emu, full rump, cooked, broiled","EMU,FULL RUMP,CKD,BRLD","Эму, полный осколок, приготовленный, жареный",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5628,500,"Emu, inside drum, raw","EMU,INSIDE DRUM,RAW","Эму, внутренний барабан, сырой",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5629,500,"Emu, inside drums, cooked, broiled","EMU,INSIDE DRUMS,CKD,BRLD","Emu, внутри барабанов, приготовленный, жареный",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5630,500,"Emu, outside drum, raw","EMU,OUTSIDE DRUM,RAW","Emu, внешний барабанчик, сырцовый",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5631,500,"Emu, oyster, raw","EMU,OYSTER,RAW","Эму, устрица, сырая",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5632,500,"Emu, top loin, cooked, broiled","EMU,TOP LOIN,CKD,BRLD","Эму, верхнее филе, приготовленный, жареный",,,,,0,Dromaius novaehollandiae,6.25,4.27,9.02,3.87
5641,500,"Ostrich, ground, raw","OSTRICH,GROUND,RAW","Страус, молотый, сырой",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5642,500,"Ostrich, ground, cooked, pan-broiled","OSTRICH,GROUND,CKD,PAN-BROILED","Страус, молотый, приготовленный, запеченный",,,Y,,0,Struthio camelus,6.25,4.27,9.02,3.87
5643,500,"Ostrich, fan, raw","OSTRICH,FAN,RAW","Страус, вентилятор, сырой",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5644,500,"Ostrich, inside leg, raw","OSTRICH,INSIDE LEG,RAW","Страус, внутренняя нога, сырой",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5645,500,"Ostrich, inside leg, cooked","OSTRICH,INSIDE LEG,CKD","Страус, внутренняя нога, приготовленный",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5646,500,"Ostrich, inside strip, raw","OSTRICH,INSIDE STRIP,RAW","Страус, внутренняя полоса, сырой",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5647,500,"Ostrich, inside strip, cooked","OSTRICH,INSIDE STRIP,CKD","Страус, внутренняя полоска, приготовленный",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5648,500,"Ostrich, outside leg, raw","OSTRICH,OUTSIDE LEG,RAW","Страус, наружная нога, сырой",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5649,500,"Ostrich, outside strip, raw","OSTRICH,OUTSIDE STRIP,RAW","Страус, наружная полоса, сырье",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5650,500,"Ostrich, outside strip, cooked","OSTRICH,OUTSIDE STRIP,CKD","Страус, наружная полоса, приготовленный",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5651,500,"Ostrich, oyster, raw","OSTRICH,OYSTER,RAW","Страус, устрица, сырая",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5652,500,"Ostrich, oyster, cooked","OSTRICH,OYSTER,CKD","Страус, устрица, приготовленная",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5653,500,"Ostrich, round, raw","OSTRICH,RND,RAW","Страус, круглый, сырой",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5654,500,"Ostrich, tenderloin, raw","OSTRICH,TENDERLOIN,RAW","Страус, вырезка, сырая",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5655,500,"Ostrich, tip trimmed, raw","OSTRICH,TIP RAW","Страус, кончик отделанный, сырой",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5656,500,"Ostrich, tip trimmed, cooked","OSTRICH,TIP CKD","Страус, кончик отделанный, приготовленный",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5657,500,"Ostrich, top loin, raw","OSTRICH,TOP LOIN,RAW","Страус, поясница, сырая",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5658,500,"Ostrich, top loin, cooked","OSTRICH,TOP LOIN,CKD","Страус, филе, приготовленный",,,,,0,Struthio camelus,6.25,4.27,9.02,3.87
5661,500,"Chicken, liver, all classes, cooked, pan-fried","CHICKEN,LIVER,ALL CLASSES,CKD,PAN-FRIED","Курица, печень, все классы, приготовленная, жареная",,,,,0,,6.25,4.27,9.02,3.87
5662,500,"Ground turkey, fat free, raw","GROUND TURKEY,FAT FREE,RAW","Фарш из Турции, без жира, сырой",,,,,0,,,,,
5663,500,"Ground turkey, fat free, pan-broiled crumbles","GROUND TURKEY,FAT FREE,PAN-BROILED CRUMBLES","Молотая индейка, обезжиренная, обжаренная",,,,,0,,,,,
5664,500,"Ground turkey, fat free, patties, broiled","GROUND TURKEY,FAT FREE,PATTIES,BRLD","Молотая индейка, без жира, пирожки, жареные",,,,,0,,,,,
5665,500,"Ground turkey, 93% lean, 7% fat, raw","GROUND TURKEY,93% LN,7% FAT,RAW","Земная Турция, постное 93%, 7% жирное, сырцовое",,,,,0,,,,,
5666,500,"Ground turkey, 93% lean, 7% fat, pan-broiled crumbles","GROUND TURKEY,93% LN,7% FAT,PAN-BROILED CRUMBLES","Молотая Турция, 93% постный, 7% жирный, сковородный крошится",,,,,0,,,,,
5667,500,"Ground turkey, 93% lean, 7% fat, patties, broiled","GROUND TURKEY,93% LN,7% FAT,PATTIES,BRLD","Молотая индейка, 93% постный, 7% жирный, пирожки, жареные",,,,,0,,,,,
5668,500,"Ground turkey, 85% lean, 15% fat, raw","GROUND TURKEY,85% LN,15% FAT,RAW","Земная Турция, 85% постное, 15% жирное, сырцовое",,,,,0,,,,,
5669,500,"Ground turkey, 85% lean, 15% fat, pan-broiled crumbles","GROUND TURKEY,85% LN,15% FAT,PAN-BROILED CRUMBLES","Молотая индейка, 85% постный, 15% жирный, сковородный крошится",,,,,0,,,,,
5670,500,"Ground turkey, 85% lean, 15% fat, patties, broiled","GROUND TURKEY,85% LN,15% FAT,PATTIES,BRLD","Молотая индейка, 85% постный, 15% жирный, пирожки, жареные",,,,,0,,,,,
5671,500,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, braised","CHICKEN,BROILERS OR FRYERS,DK MEAT,DRUMSTK,MEAT OLY,CKD,BRSD","Курица, бройлеры или фритюрницы, темное мясо, голень, только мясо, приготовленное, тушеное",,,,"Bone and cartilage 32%, Separable fat and skin 9%",41,,,,,
5672,500,"Chicken, broilers or fryers, dark meat, thigh, meat only, cooked, braised","CHICKEN,BROILERS OR FRYERS,DK MEAT,THIGH,MEAT ONLY,CKD,BRSD","Цыпленок, бройлеры или фритюрницы, темное мясо, бедро, только мясо, приготовленное, тушеное",,,,"Bone and cartilage 16%, Skin and separable fat 16%",32,,,,,
5673,500,"Chicken, skin (drumsticks and thighs), cooked, braised","CHICKEN,SKN (DRUMSTICKS & THIGHS),CKD,BRSD","Курица, кожа (голени и бедра), приготовленная, тушеная",,,,,0,,,,,
5674,500,"Chicken, skin (drumsticks and thighs), raw","CHICKEN,SKN (DRUMSTICKS & THIGHS),RAW","Курица, кожа (голени и бедра), сырая",,,,,0,,,,,
5675,500,"Chicken, skin (drumsticks and thighs), cooked, roasted","CHICKEN,SKN (DRUMSTICKS & THIGHS),CKD,RSTD","Курица, кожа (голени и бедра), приготовленная, жареная",,,,,0,,,,,
5676,500,"Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised","CHICKEN,BROILERS OR FRYERS,DK MEAT,DRUMSTK,MT & SKN,CKD,BRSD","Курица, бройлеры или фритюрницы, темное мясо, голень, мясо и кожа, вареные, тушеные",,,,Bone and cartilage 32%,32,,,,,
5677,500,"Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised","CHICKEN,BROILERS OR FRYERS,DK MEAT,THIGH,MEAT & SKN,CKD,BRSD","Курица, бройлеры или фритюрницы, темное мясо, бедро, мясо и кожа, вареные, тушеные",,,,Bone and cartilage 16%,16,,,,,
5678,500,"Chicken, dark meat, drumstick, meat only, with added solution, raw","CHICKEN,DK MEAT,DRUMSTK,MEAT ONLY,W/ ADDED SOLN,RAW","Курица, темное мясо, голень, только мясо, с добавленным раствором, сырой",,,Y,"Bone and Cartilage 34%, Skin and separable fat 9%",43,,,,,
5679,500,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, roasted","CHICKEN,DK MEAT,DRUMSTK,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD","Курица, темное мясо, голень, только мясо, с добавленным раствором, приготовленный, жареный",,,Y,"Bone and Cartilage 27%, Skin and separable fat 8%",74,,6.25,,,
5680,500,"Chicken, dark meat, drumstick, meat only, with added solution, cooked, braised","CHICKEN,DK MEAT,DRUMSTK,MEAT ONLY,W/ ADDED SOLN,CKD,BRSD","Курица, темное мясо, голень, только мясо, с добавленным раствором, приготовленный, тушеный",,,Y,"Bone and cartilage 30%, Skin and separable fat 9%",39,,,,,
5681,500,"Chicken, dark meat, thigh, meat only, with added solution, cooked, braised","CHICKEN,DK MEAT,THIGH,MEAT ONLY,W/ ADDED SOLN,CKD,BRSD","Цыпленок, темное мясо, бедро, только мясо, с добавленным раствором, приготовленный, тушеный",,,Y,"Bone and cartilage 15%, Skin and separable fat 18%",33,,,,,
5682,500,"Chicken, dark meat, thigh, meat only, with added solution, raw","CHICKEN,DK MEAT,THIGH,MEAT ONLY,W/ ADDED SOLN,RAW","Курица, темное мясо, бедро, только мясо, с добавленным раствором, сырое",,,Y,"Bone and cartilage 32%, skin and separable fat 24%",56,,,,,
5683,500,"Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted","CHICKEN,DK MEAT,THIGH,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD","Курица, темное мясо, бедро, только мясо, с добавленным раствором, приготовленный, жареный",,,Y,"Bone and connective tissue 16%, Skin and separable fat 15%",31,,,,,
5684,500,"Chicken, skin (drumsticks and thighs), with added solution, cooked, braised","CHICKEN,SKN (DRUMSTICKS & THIGHS),W/ ADDED SOLN,CKD,BRSD","Курица, кожа (голени и бедра), с добавленным раствором, вареная, тушеная",,,Y,,0,,,,,
5685,500,"Chicken, skin (drumsticks and thighs), with added solution, raw","CHICKEN,SKN (DRUMSTICKS & THIGHS),W/ ADDED SOLN,RAW","Курица, кожа (голени и бедра), с добавленным раствором, сырая",,,Y,,0,,,,,
5686,500,"Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted","CHICKEN,SKN (DRUMSTICKS & THIGHS),W/ ADDED SOLN,CKD,RSTD","Курица, кожа (голени и бедра), с добавлением раствора, вареная, жареная",,,Y,,0,,,,,
5687,500,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised","CHICKEN,DK MEAT,DRUMSTK,MEAT & SKN,W/ ADDED SOLN,CKD,BRSD","Курица, темное мясо, голень, мясо и кожа, с добавленным раствором, вареная, тушеная",,,Y,Bone and Cartilage 30%,30,,,,,
5688,500,"Chicken, dark meat, drumstick, meat and skin, with added solution, raw","CHICKEN,DK MEAT,DRUMSTK,MEAT & SKN,W/ ADDED SOLN,RAW","Курица, темное мясо, голень, мясо и кожа, с добавленным решением, сырцовым",,,Y,"Bone and cartilage 34%, bone and connective tissue 34%",68,,,,,
5689,500,"Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, roasted","CHICKEN,DK MEAT,DRUMSTK,MEAT & SKN,W/ ADDED SOLN,CKD,RSTD","Курица, темное мясо, голень, мясо и кожа, с добавленным раствором, приготовленный, жареный",,,Y,"Bone and Cartilage 40%, bone and connective tissue 26%",66,,,,,
5690,500,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, braised","CHICKEN,DK MEAT,THIGH,MEAT & SKN,W/ ADDED SOLN,CKD,BRSD","Цыпленок, темное мясо, бедро, мясо и кожа, с добавленным раствором, приготовленный, тушеный",,,Y,Bone and cartilage 15%,15,,,,,
5691,500,"Chicken, dark meat, thigh, meat and skin, with added solution, raw","CHICKEN,DK MEAT,THIGH,MEAT & SKN,W/ ADDED SOLN,RAW","Цыпленок, темное мясо, бедренная кость, мясо и кожа, с добавленным разрешением, сырцовым",,,Y,"Bone and cartilage 15%, bone and connective tissue 17%",32,,,,,
5692,500,"Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted","CHICKEN,DK MEAT,THIGH,MEAT & SKN,W/ ADDED SOLN,CKD,RSTD","Курица, темное мясо, бедро, мясо и кожа, с добавленным раствором, приготовленный, жареный",,,Y,"Bone and cartilage 17%, bone and connective tissue 16%",33,,,,,
5693,500,"Chicken, broiler, rotisserie, BBQ, back meat only","CHICKEN,BROILER,ROTISSERIE,BBQ,BACK MEAT ONLY","Курица, бройлер, гриль, барбекю, обратно мясо только",,,Y,"Bone and connective tissue 37%, skin and separable fat 14%",51,,,,,
5694,500,"Turkey, dark meat from whole, meat only, with added solution, raw","TURKEY,DK MEAT FROM WHL,MEAT ONLY,W/ ADDED SOLN,RAW","Индейка, темное мясо из цельного, только мясо, с добавленным раствором, сырое",,,,"Bone and connective tissue 34%, Skin and separable fat 13%",47,,,,,
5695,500,"Turkey, dark meat, meat only, with added solution, cooked, roasted","TURKEY,DK MEAT,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD","Индейка, темное мясо, только мясо, с добавленным раствором, приготовленный, жареный",,,Y,"Bone and connective tissue 36%, Skin and separable fat 9%",45,,,,,
5696,500,"Turkey from whole, light meat, meat only, with added solution, raw","TURKEY FROM WHL,LT MEAT,MEAT ONLY,W/ ADDED SOLN,RAW","Индейка из цельного, легкого мяса, только мясо, с добавленным раствором, сырое",,,,"Bone and connective tissue 18%, Skin and separable fat 13%",31,,,,,
5697,500,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted","TURKEY FROM WHL,LT MEAT,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD","Индюшатина из цельного мяса, только мясо, с добавленным раствором, приготовленное, жареное",,,Y,"Bone and connective tissue 18%, Skin and separable fat 7%",25,,,,,
5698,500,"Turkey, skin from whole (light and dark), with added solution, raw","TURKEY,SKN FROM WHL (LIGHT & DARK),W/ ADDED SOLN,RAW","Турция, кожа цельная (светлая и темная), с добавленным раствором, сырая",,,,,0,,,,,
5699,500,"Turkey, skin from whole, (light and dark), with added solution, roasted","TURKEY,SKN FROM WHL,(LIGHT & DARK),W/ ADDED SOLN,RSTD","Индейка, кожа цельная, (светлая и темная), с добавлением раствора, жареная",,,Y,,0,,,,,
5700,500,"Turkey, dark meat from whole, meat and skin, with added solution, raw","TURKEY,DK MEAT FROM WHL,MEAT & SKN,W/ ADDED SOLN,RAW","Индейка, темное мясо из цельного, мясного и кожного, с добавленным раствором, сырое",,,,Bone and connective tissue 34%,34,,,,,
5701,500,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","TURKEY,DK MEAT FROM WHL,MEAT & SKN,W/ ADDED SOLN,CKD,RSTD","Индейка, темное мясо из цельного, мясного и кожного, с добавлением раствора, вареная, жареная",,,Y,Bone and Connective tissue 37%,37,,,,,
5702,500,"Turkey from whole, light meat, meat and skin, with added solution, raw","TURKEY FROM WHL,LT MEAT,MEAT & SKN,W/ ADDED SOLN,RAW","Индейка из цельного, светлого мяса, мяса и кожи, с добавленным раствором, сырая",,,,Bone and connective tissue 18%,18,,,,,
5703,500,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","TURKEY FROM WHL,LT MEAT,MEAT & SKN,W/ ADDED SOLN,CKD,RSTD","Индейка из цельного, светлого мяса, мяса и кожи, с добавленным раствором, приготовленная, жареная",,,Y,Bone and connective tissue 18%,18,,,,,
5704,500,"Turkey, whole, meat only, with added solution, raw","TURKEY,WHL,MEAT ONLY,W/ ADDED SOLN,RAW","Индейка, цельная, только мясо, с добавленным раствором, сырая",,,,"Bone and connective tissue 34%, Skin and separable fat 13%",47,,,,,
5705,500,"Turkey, whole, meat only, with added solution, roasted","TURKEY,WHL,MEAT ONLY,W/ ADDED SOLN,RSTD","Индейка, цельная, только мясо, с добавлением раствора, жареная",,,Y,"Bone and connective tissue 36%, Skin and separable fat 9%",45,,,,,
5706,500,"Turkey, whole, meat and skin, with added solution, raw","TURKEY,WHL,MEAT & SKN,W/ ADDED SOLN,RAW","Индейка, цельная, мясо и кожа, с добавленным раствором, сырые",,,,Bone and connective tissue 34%,34,,,,,
5707,500,"Turkey, whole, meat and skin, with added solution, roasted","TURKEY,WHL,MEAT & SKN,W/ ADDED SOLN,RSTD","Индейка, цельная, мясо и кожа, с добавленным раствором, жареная",,,Y,Bone and connective tissue 36%,36,,,,,
5708,500,"Turkey, retail parts, breast, meat only, with added solution, raw","TURKEY,RTL PARTS,BREAST,MEAT ONLY,W/ ADDED SOLN,RAW","Турция, розничные части, грудь, мясо только, с добавленным решением, сырцовым",,,Y,"Bone and connective tissue 15%, Skin and separable fat 10%",25,,,,,
5709,500,"Turkey, retail parts, breast, meat only, with added solution, cooked, roasted","TURKEY,RTL PARTS,BREAST,MEAT ONLY,W/ ADDED SOLN,CKD,RSTD","Турция, розничные части, грудь, только мясо, с добавленным раствором, приготовленный, жареный",,,Y,"Bone and connective tissue 17%, Skin and separable fat 7%",24,,,,,
5710,500,"Turkey, retail parts, breast, meat only, raw","TURKEY,RTL PARTS,BREAST,MEAT ONLY,RAW","Турция, розничные части, грудь, мясо только, сырцовое",,,,"Bone and connective tissue 14%, Skin and separable fat 11%",25,,,,,
5711,500,"Turkey, retail parts, breast, meat only, cooked, roasted","TURKEY,RTL PARTS,BREAST,MEAT ONLY,CKD,RSTD","Индейка, розничные части, грудка, только мясо, приготовленный, жареный",,,Y,"Bone and connective tissue 12%, Skin and separable fat 8%",20,,,,,
5712,500,"Turkey, retail parts, wing, meat only, raw","TURKEY,RTL PARTS,WING,MEAT ONLY,RAW","Турция, розничные части, крыло, мясо только, сырцовое",,,,"Bone and connective tissue 37%, Skin and separable fat 18%",55,,,,,
5713,500,"Turkey, retail parts, wing, meat only, cooked, roasted","TURKEY,RTL PARTS,WING,MEAT ONLY,CKD,RSTD","Турция, розничные части, крыло, только мясо, приготовленный, жареный",,,Y,"Bone and connective tissue 38%, Skin and separable fat 14%",52,,,,,
5714,500,"Turkey, skin, from retail parts, from dark meat, raw","TURKEY,SKN,FROM RTL PARTS,FROM DK MEAT,RAW","Турция, кожа, от розничных частей, от темного мяса, сырцового",,,,,0,,,,,
5715,500,"Turkey, skin, from retail parts, from dark meat, cooked, roasted","TURKEY,SKN,FROM RTL PARTS,FROM DK MEAT,CKD,RSTD","Турция, кожа, от розничных частей, от темного мяса, сваренного, зажаренного в духовке",,,,,0,,,,,
5716,500,"Turkey, retail parts, drumstick, meat only, raw","TURKEY,RTL PARTS,DRUMSTK,MEAT ONLY,RAW","Турция, розничные части, голень, мясо только, сырой",,,,"Bone and connective tissue 33%, Skin and separable fat 6%",39,,,,,
5717,500,"Turkey, retail parts, thigh, meat only, raw","TURKEY,RTL PARTS,THIGH,MEAT ONLY,RAW","Турция, розничные части, бедро, только мясо, сырое",,,,"Bone and connective tissue 19%, Skin and separable fat 13%",32,,,,,
5718,500,"Turkey, breast, from whole bird, meat only, with added solution, roasted","TURKEY,BREAST,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD","Индейка, грудка, из цельной птицы, только мясо, с добавлением раствора, жареная",,,Y,"Bone and connective tissue 10%, skin and separable fat  6%",16,,,,,
5719,500,"Turkey, back, from whole bird, meat only, with added solution, raw","TURKEY,BACK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW","Индейка, задняя, из цельной птицы, только мясо, с добавленным раствором, сырое",,,,"Bone and connective tissue 47%, Skin and separable fat 16%",63,,,,,
5720,500,"Turkey, back, from whole bird, meat only, with added solution, roasted","TURKEY,BACK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD","Индейка, спина, из цельной птицы, только мясо, с добавлением раствора, жареная",,,Y,"Bone and connective tissue 49%, skin and separable fat 12%",61,,,,,
5721,500,"Turkey, breast, from whole bird, meat only, with added solution, raw","TURKEY,BREAST,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW","Индейка, грудка, из цельной птицы, только мясо, с добавленным раствором, сырое",,,,"Bone and connective tissue 10%, Skin and separable fat 11%",22,,6.25,,,
5722,500,"Turkey, retail parts, thigh, meat only, cooked, roasted","TURKEY,RTL PARTS,THIGH,MEAT ONLY,CKD,RSTD","Турция, розничные части, бедро, только мясо, приготовленный, жареный",,,Y,"Bone and connective tissue 14%, Skin and separable fat 9%",23,,,,,
5723,500,"Turkey, retail parts, drumstick, meat only, cooked, roasted","TURKEY,RTL PARTS,DRUMSTK,MEAT ONLY,CKD,RSTD","Индейка, розничные части, голень, только мясо, приготовленный, жареный",,,Y,"Bone and connective tissue 29%, Skin and separable fat 7%",36,,,,,
5724,500,"Turkey, drumstick, from whole bird, meat only, with added solution, raw","TURKEY,DRUMSTK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW","Индейка, голень, из цельной птицы, только мясо, с добавленным раствором, сырое",,,,"Bone and connective tissue 30%, Skin and separable fat 8%",38,,,,,
5725,500,"Turkey, drumstick, from whole bird, meat only, with added solution, roasted","TURKEY,DRUMSTK,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD","Индейка, голень, из цельной птицы, только мясо, с добавлением раствора, жареная",,,Y,"Bone and connective tissue 34%, Skin and separable fat 6%",40,,,,,
5726,500,"Turkey, thigh, from whole bird, meat only, with added solution, raw","TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW","Индейка, бедро, из цельной птицы, только мясо, с добавленным раствором, сырое",,,,"Bone and connective tissue 16%, Skin and separable fat 14%",30,,,,,
5727,500,"Turkey, retail parts, breast, meat and skin, with added solution, raw","TURKEY,RTL PARTS,BREAST,MEAT & SKN,W/ ADDED SOLN,RAW","Турция, розничные части, грудь, мясо и кожа, с добавленным разрешением, сырцовым",,,Y,Bone and connective tissue 15%,15,,,,,
5728,500,"Turkey, thigh, from whole bird, meat only, with added solution, roasted","TURKEY,THIGH,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD","Индейка, бедро, из цельной птицы, только мясо, с добавлением раствора, жареная",,,Y,"Bone and connective tissue 16%, skin and separable fat 8%",24,,,,,
5729,500,"Turkey, wing, from whole bird, meat only, with added solution, raw","TURKEY,WING,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RAW","Турция, крыло, от всей птицы, мясо только, с добавленным разрешением, сырцовым",,,,"Bone and connective tissue 36%, skin and separable fat 19%",55,,,,,
5730,500,"Turkey, wing, from whole bird, meat only, with added solution, roasted","TURKEY,WING,FROM WHL BIRD,MEAT ONLY,W/ ADDED SOLN,RSTD","Индейка, крыло, из цельной птицы, только мясо, с добавлением раствора, жареная",,,Y,"Bone and connective tissue 47%, skin and separable fat 12%",59,,,,,
5732,500,"Turkey, retail parts, breast, meat and skin, raw","TURKEY,RTL PARTS,BREAST,MEAT & SKN,RAW","Турция, розничные части, грудь, мясо и кожа, сырцовые",,,Y,Bone and connective tissue 14%,14,,,,,
